EUVI-B filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
5.01005e+00 5.53846e+00 1.99570e-02 8.92936e-02 5.37265e-02 4.74210e+00
5.02763e+00 5.53846e+00 2.15223e-02 9.88649e-02 6.51590e-02 4.54808e+00
5.04522e+00 5.53846e+00 2.32353e-02 1.10638e-01 7.91365e-02 4.29773e+00
5.06281e+00 5.53846e+00 2.52372e-02 1.25058e-01 9.59083e-02 4.02022e+00
5.08040e+00 5.53846e+00 2.77227e-02 1.42735e-01 1.15583e-01 3.73908e+00
5.09799e+00 5.53846e+00 3.09711e-02 1.64496e-01 1.38005e-01 3.47221e+00
5.11557e+00 5.53846e+00 3.53607e-02 1.91363e-01 1.62684e-01 3.23133e+00
5.13316e+00 5.53846e+00 4.12332e-02 2.24135e-01 1.89258e-01 3.01606e+00
5.15075e+00 5.53846e+00 4.89845e-02 2.63348e-01 2.17280e-01 2.82358e+00
5.16834e+00 5.53846e+00 5.91776e-02 3.09328e-01 2.46092e-01 2.65154e+00
5.18592e+00 5.53846e+00 7.25969e-02 3.61935e-01 2.74750e-01 2.49820e+00
5.20351e+00 5.53846e+00 9.03820e-02 4.20430e-01 3.02053e-01 2.36200e+00
5.22110e+00 5.53846e+00 1.13977e-01 4.83833e-01 3.26772e-01 2.24117e+00
5.23869e+00 5.53846e+00 1.44930e-01 5.52574e-01 3.48332e-01 2.13249e+00
5.25628e+00 5.53846e+00 1.84950e-01 6.27573e-01 3.66302e-01 2.03321e+00
5.27386e+00 5.53846e+00 2.35752e-01 7.10064e-01 3.80278e-01 1.94116e+00
5.29145e+00 5.53846e+00 2.98863e-01 8.01886e-01 3.89900e-01 1.85442e+00
5.30904e+00 5.53846e+00 3.74987e-01 9.05282e-01 3.94810e-01 1.77156e+00
5.32663e+00 5.53846e+00 4.64668e-01 1.02178e+00 3.95027e-01 1.69139e+00
5.34422e+00 5.53846e+00 5.68754e-01 1.15145e+00 3.90929e-01 1.61297e+00
5.36180e+00 5.53846e+00 6.87488e-01 1.29354e+00 3.82916e-01 1.53553e+00
5.37939e+00 5.53846e+00 8.20429e-01 1.44661e+00 3.71358e-01 1.45823e+00
5.39698e+00 5.53846e+00 9.65649e-01 1.60764e+00 3.56608e-01 1.38047e+00
5.41457e+00 5.53846e+00 1.11962e+00 1.77240e+00 3.39118e-01 1.30199e+00
5.43216e+00 5.53846e+00 1.27756e+00 1.93756e+00 3.20087e-01 1.22463e+00
5.44974e+00 5.53846e+00 1.43300e+00 2.09980e+00 3.00818e-01 1.15062e+00
5.46733e+00 5.53846e+00 1.57761e+00 2.25516e+00 2.82301e-01 1.08152e+00
5.48492e+00 5.53846e+00 1.70075e+00 2.39842e+00 2.65323e-01 1.01864e+00
5.50251e+00 5.53846e+00 1.79027e+00 2.52336e+00 2.50484e-01 9.62965e-01
5.52010e+00 5.53846e+00 1.83978e+00 2.62551e+00 2.38264e-01 9.14833e-01
5.53768e+00 5.53846e+00 1.86100e+00 2.70750e+00 2.29088e-01 8.73456e-01
5.55527e+00 5.53846e+00 1.87004e+00 2.77383e+00 2.23417e-01 8.38054e-01
5.57286e+00 5.53846e+00 1.88354e+00 2.82926e+00 2.21883e-01 8.08164e-01
5.59045e+00 5.53846e+00 1.91891e+00 2.87888e+00 2.25416e-01 7.83509e-01
5.60804e+00 5.53846e+00 1.99559e+00 2.92787e+00 2.35428e-01 7.64018e-01
